,底本/出典,史料名,ID,記述内容,記述場所,,発生場所,年月日（作成）,年月日（作成）2,年月日（被害）,年月日（被害）3,伝聞・体験,被害種別,緯度経度,X,Y,座標レベル,座標に関する備考,備考
3030,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,家少々損し崩る程の事なし,,,南大和,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3031,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,江州　六月十四日夜九時少々ゆり始め、,,,江洲,,,嘉永7年6月15日,1854年7月9日,伝聞,前震,"35.004482717964976, 135.86853197840702",,,１,便宜的に滋賀県庁に置く,
3032,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,七時ゟ大地震ニ而三井寺下より尾花川と申所迄家数百軒余崩れ,,,三井寺,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"35.013573116428844, 135.85281608455736",,,３,大津園城寺に置く,
3033,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,其外ぜぜの御城少々損し,,,膳所城,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.99537477113576, 135.89495383860623",,,３,滋賀県大津市膳所城跡に置く,
3034,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,土山なとハ四五軒ツゝ七八ケ所崩れ,,,土山,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.95536494690843, 136.23118177963576",,,３,滋賀県甲賀市土山町に置く,
3035,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,此内の人六部通押しに打たれ、四部ハ助る、,,,土山,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.95536494690843, 136.23118177963576",,,３,滋賀県甲賀市土山町に置く,
3036,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,石山ハ別して大なる岩なと崩れ落、殊ニ大損し、,,,石山,,,嘉永7年6月15日,1854年7月9日,伝聞,地変,"34.95412287449607, 135.90832306955582",,,３,大津市役所石山支所に置く,
3037,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,其外御城下在町大損し,,,膳所,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.994748339501704, 135.89366610388967",,,２,滋賀県大津市膳所町に置く,
3038,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,是も十六日暮ゟ大小とも六十六度震,,,膳所,,,嘉永7年6月16日,1854年7月10日,伝聞,余震,"34.994748339501704, 135.89366610388967",,,２,滋賀県大津市膳所町に置く,
3039,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,勢州四日市　六月十四日夜四ツ時ゆり始め,,,勢洲四日市,,,嘉永7年6月14日,1854年7月8日,伝聞,前震,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3040,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,六時ゟ大地震と成ル,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3041,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,家数三百軒余崩れ,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3042,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,昼五時過ゟ出火にて家数四百軒余焼失ス,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,火災,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3043,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,死人凡百五拾人　不知人弐百人余,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3044,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,其外勢州其辺之国々大ニ損し候,,,勢洲,,,嘉永7年6月15日,1854年7月9日,伝聞,その他,"34.88207102414983, 136.58418756581213",,,１,便宜的に三重県鈴鹿市役所に置く（伊勢国府所在地）,
3045,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,越前福井（中略）又十四日八時ゟ大地震、,,,越前福井,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"36.0653016039869, 136.22174317679816",,,１,便宜的に福井県庁に置く,
3046,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,田地なと泥海と成、,,,越前福井,,,嘉永7年6月15日,1854年7月9日,伝聞,液状化,"36.0653016039869, 136.22174317679816",,,１,便宜的に福井県庁に置く,
3047,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,所々の家崩れ,,,越前福井,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"36.0653016039869, 136.22174317679816",,,１,便宜的に福井県庁に置く,
3048,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,死人四五十人,,,越前福井,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"36.0653016039869, 136.22174317679816",,,１,便宜的に福井県庁に置く,
3049,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,十六日暮方迄ニ大小六十七八度震,,,越前福井,,,嘉永7年6月16日,1854年7月10日,伝聞,余震,"36.0653016039869, 136.22174317679816",,,１,便宜的に福井県庁に置く,
3050,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,京,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"35.02109871044051, 135.75533444196796",,,１,便宜的に京都府庁に置く,
3051,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,大坂,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.6863300522435, 135.51970731127517",,,１,便宜的に大阪府庁に置く,
3052,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,堺,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.57354737777697, 135.48304750485423",,,２,便宜的に堺市役所に置く,
3053,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,河内,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.574259668690175, 135.59746074762936",,,１,便宜的に大阪府藤井寺市市役所に置く（河内国国府所在）,
3054,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,紀州,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.23055963117822, 135.17077293857676",,,１,和歌山県和歌山市役所に置く（紀伊国国府所在）,
3055,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,播州,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.81537384508916, 134.68537973233254",,,２,便宜的に姫路市役所に置く,
3056,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,丹波　,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"35.01358367240445, 135.57351939818938",,,２,便宜的に京都府亀岡市役所に置く,
3057,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,京・大坂・堺・河内・紀州・播州・丹波・丹後、其外国々少々宛の不同はあれとも大躰同時同格之大地震,,,丹後,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"35.53560427451474, 135.1955033611609",,,２,便宜的に京都府宮津市役所に置く,
3058,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,去十三日午ノ刻過ゟ伊賀国両度余程之地震有之,,,伊賀国,嘉永7年6月19日,1854年7月13日,嘉永7年6月13日,1854年7月8日,体験,前震,"34.80255486549232, 136.15790179133646",,,１,便宜的に三重県伊賀市伊賀国庁跡に置く,
3059,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,其後毎々地震有之候処,,,伊賀国,嘉永7年6月19日,1854年7月13日,,,体験ん,前震,"34.80255486549232, 136.15790179133646",,,１,便宜的に三重県伊賀市伊賀国庁跡に置く,
3060,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,同十四日丑ノ刻過ゟ大地震,,,伊賀国,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,全般,"34.80255486549232, 136.15790179133646",,,１,便宜的に三重県伊賀市伊賀国庁跡に置く,
3061,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,城并両大手且家中大半相崩,,,上野城,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"34.770361106669256, 136.12707096619877",,,３,,
3062,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,死人多分ニ御座候,,,上野,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,人的被害,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3063,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,私在所伊勢国三重郡薦野去十五日大地震,,,薦野,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,全般,"35.02066021232621, 136.50744083139176",,,２,便宜的に菰野町役場に置く,菰野ヵ
3064,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,陳（陣）屋并家中領内潰家・破損所・怪我人御座候段在所表ゟ申越候,,,薦野,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"35.02066021232621, 136.50744083139176",,,２,便宜的に菰野町役場に置く,菰野ヵ
3065,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,陳（陣）屋并家中領内潰家・破損所・怪我人御座候段在所表ゟ申越候,,,薦野,嘉永7年6月19日,1854年7月13日,嘉永7年6月15日,1854年7月9日,体験,人的被害,"35.02066021232621, 136.50744083139176",,,２,便宜的に菰野町役場に置く,菰野ヵ
3066,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,私在所勢州桑名郡長嶋并新田共、去ル十五日丑ノ刻過大地震,,,長嶋,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,全般,"35.08815752534402, 136.69878268147036",,,３,三重県桑名市長島町総合支所に置く,
3067,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,私在所勢州桑名郡長嶋并新田共、去ル十五日丑ノ刻過大地震,,,新田,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,全般,"35.06248252501751, 136.68368248254728",,,２,便宜的に桑名市役所に置く,
3068,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,住居向・櫓・多門并惣堀石垣等損所有之,,,長島城,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"35.092267177301125, 136.6981278843047",,,３,三重県桑名市長島城跡に置く,
3069,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,其外士屋敷・在町損所有之,,,長島,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"35.08815752534402, 136.69878268147036",,,３,三重県桑名市長島町総合支所に置く,
3070,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,且又領分惣　引（ママ）割下ケ之場所御座候由,,,長島,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,伝聞,地変,"35.08815752534402, 136.69878268147036",,,３,三重県桑名市長島町総合支所に置く,
3071,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,去十五日暁丑刻頃ゟ大地震動致し、,,,桑名,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,全般,"35.06242981649055, 136.68366084659957",,,２,桑名市役所に置く,
3072,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,城内櫓石・壁・墻并城内向且侍屋敷（中略）破壊,,,桑名城,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"35.0647230777923, 136.69870799315322",,,３,,
3073,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,在町寺社・菩提所等破壊、潰家出来、,,,桑名,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,体験,建物被害,"35.06242981649055, 136.68366084659957",,,２,桑名市役所に置く,
3074,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,怪我人等も御座候趣不取敢申越候,,,桑名,嘉永7年6月21日,1854年7月15日,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"35.06242981649055, 136.68366084659957",,,２,桑名市役所に置く,
3075,新収日本地震史料 第5巻 別巻3,〔嘉永七寅年地震記〕東京都立中央図書館,J1600016,私在所勢州神戸、去ル十五日暁丑刻過ゟ大地震ニ而,,,神戸,嘉永7年6月17日,1854年7月11日,嘉永7年6月15日,1854年7月9日,体験,全般,"34.882708358007164, 136.58417327279784",,,２,便宜的に三重県鈴鹿市役所（鈴鹿市神戸所在）に置く,
